,price,speed,hd,ram,screen,cd,multi,premium,ads,trend,,alt_cd,alt_multi,alt_prem
449,1499,33,120,4,14,no,no,yes,139,5,,0,0,1
450,2625,66,250,8,15,no,no,yes,139,5,,0,0,1
451,1395,25,107,2,14,no,no,yes,139,5,,0,0,1
452,2395,33,250,8,14,no,no,yes,139,5,,0,0,1
453,2420,33,250,8,15,yes,no,yes,139,5,,1,0,1
454,2425,66,250,8,15,no,no,yes,139,5,,0,0,1
455,2515,33,250,8,15,no,no,yes,139,5,,0,0,1
456,2375,50,250,8,15,no,no,yes,139,5,,0,0,1
457,3105,66,250,8,17,no,no,yes,139,5,,0,0,1
458,2390,66,214,4,15,no,no,yes,139,5,,0,0,1
459,2905,66,250,8,17,no,no,yes,139,5,,0,0,1
460,2690,25,452,16,15,no,no,yes,139,5,,0,0,1
461,2695,66,250,8,14,no,no,yes,139,5,,0,0,1
462,1790,50,107,2,14,no,no,yes,139,5,,0,0,1
463,3495,66,500,8,14,no,no,yes,139,5,,0,0,1
464,2790,33,452,16,15,no,no,yes,139,5,,0,0,1
465,1790,50,107,2,15,no,no,yes,139,5,,0,0,1
466,1795,66,107,2,14,no,no,yes,139,5,,0,0,1
467,2995,66,340,8,15,yes,no,yes,139,5,,1,0,1
468,1995,50,170,4,14,no,no,yes,139,5,,0,0,1
469,2599,50,405,8,14,no,no,yes,139,5,,0,0,1
470,3720,66,500,8,14,yes,no,yes,139,5,,1,0,1
471,2155,33,250,8,14,no,no,yes,139,5,,0,0,1
472,1599,25,170,4,14,no,no,yes,139,5,,0,0,1
473,2525,50,250,8,14,no,no,yes,139,5,,0,0,1
474,2299,33,405,8,14,no,no,yes,139,5,,0,0,1
475,1895,33,170,4,14,no,no,yes,139,5,,0,0,1
476,1490,25,107,2,15,no,no,yes,139,5,,0,0,1
477,2035,33,250,8,14,no,no,yes,139,5,,0,0,1
478,1720,33,170,4,14,yes,no,yes,139,5,,1,0,1
479,2595,50,250,8,15,no,no,yes,139,5,,0,0,1
480,2290,50,214,4,15,no,no,yes,139,5,,0,0,1
481,2455,50,250,8,15,no,no,yes,139,5,,0,0,1
482,1695,50,107,2,14,no,no,yes,139,5,,0,0,1
483,2249,50,230,4,14,no,no,yes,139,5,,0,0,1
484,1999,50,212,4,14,no,no,yes,139,5,,0,0,1
485,2455,66,250,8,14,no,no,yes,139,5,,0,0,1
486,2595,50,340,8,14,no,no,yes,139,5,,0,0,1
487,2859,66,212,4,15,no,no,no,139,5,,0,0,0
488,2599,50,405,4,15,no,no,yes,139,5,,0,0,1
489,2855,50,250,8,17,no,no,yes,139,5,,0,0,1
490,2790,66,340,8,14,no,no,yes,139,5,,0,0,1
491,3990,66,1000,16,14,no,no,yes,139,5,,0,0,1
492,3595,50,452,8,14,no,no,yes,139,5,,0,0,1
493,2195,50,214,4,14,no,no,yes,139,5,,0,0,1
494,3599,66,405,8,14,no,no,yes,139,5,,0,0,1
495,2690,50,340,8,15,no,no,yes,139,5,,0,0,1
496,1999,33,213,8,14,no,no,yes,139,5,,0,0,1
497,2990,50,452,16,15,no,no,yes,139,5,,0,0,1
498,1890,66,107,2,14,no,no,yes,139,5,,0,0,1
499,2190,33,214,4,14,no,no,yes,139,5,,0,0,1
500,2720,50,250,8,15,yes,no,yes,139,5,,1,0,1
501,2145,50,170,4,14,no,no,yes,139,5,,0,0,1
502,2295,66,214,4,14,no,no,yes,139,5,,0,0,1
503,1990,25,214,4,15,no,no,yes,139,5,,0,0,1
504,2695,66,340,8,14,no,no,yes,139,5,,0,0,1
505,3149,66,230,8,14,no,no,yes,139,5,,0,0,1
506,1775,33,170,4,14,no,no,yes,139,5,,0,0,1
507,2490,33,340,8,15,no,no,yes,139,5,,0,0,1
508,3599,33,340,16,17,no,no,yes,139,5,,0,0,1
509,2690,50,340,8,14,no,no,yes,139,5,,0,0,1
510,3195,66,540,8,15,no,no,yes,139,5,,0,0,1
511,3695,66,452,8,14,no,no,yes,139,5,,0,0,1
512,2645,50,250,8,15,no,no,yes,139,5,,0,0,1
513,3090,66,452,16,15,no,no,yes,139,5,,0,0,1
514,1890,66,107,2,15,no,no,yes,139,5,,0,0,1
515,1999,33,170,4,14,no,no,yes,139,5,,0,0,1
516,2935,50,250,8,17,no,no,yes,139,5,,0,0,1
517,1990,25,214,4,14,no,no,yes,139,5,,0,0,1
518,2290,50,214,4,14,no,no,yes,139,5,,0,0,1
519,2390,66,214,4,14,no,no,yes,139,5,,0,0,1
520,2025,50,170,4,14,no,no,yes,139,5,,0,0,1
521,2095,33,214,4,14,no,no,yes,139,5,,0,0,1
522,2590,33,340,8,14,no,no,yes,139,5,,0,0,1
523,1499,25,170,4,14,no,no,yes,139,5,,0,0,1
524,2325,33,250,8,15,no,no,yes,139,5,,0,0,1
525,2099,66,120,4,14,no,no,yes,139,5,,0,0,1
526,2999,66,245,16,15,no,no,yes,139,5,,0,0,1
527,2790,66,340,8,15,no,no,yes,139,5,,0,0,1
528,1590,33,107,2,14,no,no,yes,139,5,,0,0,1
529,2499,50,170,4,14,no,no,yes,139,5,,0,0,1
530,2575,50,250,8,15,no,no,yes,139,5,,0,0,1
531,2390,25,340,8,15,no,no,yes,139,5,,0,0,1
532,1495,33,107,2,14,no,no,yes,139,5,,0,0,1
533,2895,50,452,16,14,no,no,yes,139,5,,0,0,1
534,2335,66,250,8,14,no,no,yes,139,5,,0,0,1
535,2090,33,214,4,14,no,no,yes,139,5,,0,0,1
536,2815,66,250,8,15,no,no,yes,139,5,,0,0,1
537,2195,50,250,4,14,no,no,yes,176,6,,0,0,1
538,1899,33,170,4,14,no,no,yes,176,6,,0,0,1
539,3599,66,450,8,14,no,no,yes,176,6,,0,0,1
540,2095,33,250,4,14,no,no,yes,176,6,,0,0,1
541,2690,33,452,16,15,no,no,yes,176,6,,0,0,1
542,2795,66,250,8,15,no,no,yes,176,6,,0,0,1
543,2799,33,240,4,14,no,no,no,176,6,,0,0,0
544,2698,66,245,8,14,yes,no,yes,176,6,,1,0,1
545,2390,33,340,8,14,no,no,yes,176,6,,0,0,1
546,2695,66,340,8,14,no,no,yes,176,6,,0,0,1
547,2095,33,214,4,14,no,no,yes,176,6,,0,0,1
548,2599,50,450,8,15,no,no,yes,176,6,,0,0,1
549,1825,50,170,4,14,no,no,yes,176,6,,0,0,1
550,1790,50,107,2,15,no,no,yes,176,6,,0,0,1
551,2720,66,340,8,14,yes,no,yes,176,6,,1,0,1
552,1295,25,107,2,14,no,no,yes,176,6,,0,0,1
553,2990,50,452,16,14,no,no,yes,176,6,,0,0,1
554,1890,66,107,2,15,no,no,yes,176,6,,0,0,1
555,2595,33,452,16,14,no,no,yes,176,6,,0,0,1
556,1490,33,107,2,14,no,no,yes,176,6,,0,0,1
557,2075,50,250,8,14,no,no,yes,176,6,,0,0,1
558,3699,33,345,16,17,no,no,yes,176,6,,0,0,1
559,2690,33,452,16,14,no,no,yes,176,6,,0,0,1
560,2245,66,250,4,15,no,no,yes,176,6,,0,0,1
561,3999,66,345,16,17,no,no,yes,176,6,,0,0,1
562,2195,50,214,4,14,no,no,yes,176,6,,0,0,1
563,2999,50,240,4,14,no,no,no,176,6,,0,0,0
564,1895,33,212,8,14,no,no,yes,176,6,,0,0,1
565,2295,50,212,8,15,no,no,yes,176,6,,0,0,1
566,2190,33,214,4,14,no,no,yes,176,6,,0,0,1
567,1690,33,107,2,14,no,no,yes,176,6,,0,0,1
568,1390,25,107,2,15,no,no,yes,176,6,,0,0,1
569,1890,25,214,4,14,no,no,yes,176,6,,0,0,1
570,2290,25,340,8,14,no,no,yes,176,6,,0,0,1
571,1720,33,170,4,14,yes,no,yes,176,6,,1,0,1
572,2325,66,250,8,15,no,no,yes,176,6,,0,0,1
573,1699,33,170,4,14,no,no,yes,176,6,,0,0,1
574,2045,50,250,4,15,no,no,yes,176,6,,0,0,1
575,2299,66,120,4,14,no,no,no,176,6,,0,0,0
576,2755,66,250,8,17,no,no,yes,176,6,,0,0,1
577,2145,66,250,4,14,no,no,yes,176,6,,0,0,1
578,3090,66,452,16,14,no,no,yes,176,6,,0,0,1
579,2790,66,340,8,14,no,no,yes,176,6,,0,0,1
580,2099,33,120,4,14,no,no,no,176,6,,0,0,0
581,1998,66,130,4,14,yes,no,yes,176,6,,1,0,1
582,2590,33,340,8,14,no,no,yes,176,6,,0,0,1
583,3365,50,540,8,17,no,no,yes,176,6,,0,0,1
584,2545,66,250,8,15,no,no,yes,176,6,,0,0,1
585,3265,33,540,8,17,no,no,yes,176,6,,0,0,1
586,2250,66,170,4,14,yes,no,yes,176,6,,1,0,1
587,2890,33,452,16,14,no,no,yes,176,6,,0,0,1
588,1599,25,170,4,14,no,no,yes,176,6,,0,0,1
589,1825,33,170,4,15,no,no,yes,176,6,,0,0,1
590,2125,66,170,4,15,no,no,yes,176,6,,0,0,1
591,2245,33,250,8,15,no,no,yes,176,6,,0,0,1
592,1945,33,250,4,15,no,no,yes,176,6,,0,0,1
593,2890,33,452,16,15,no,no,yes,176,6,,0,0,1
594,1599,66,130,4,14,no,no,yes,176,6,,0,0,1
595,2295,66,214,4,14,no,no,yes,176,6,,0,0,1
596,1520,25,80,4,14,yes,no,yes,176,6,,1,0,1
597,2745,33,540,8,14,no,no,yes,176,6,,0,0,1
598,2899,66,340,8,15,no,no,yes,176,6,,0,0,1
599,2390,66,214,4,14,no,no,yes,176,6,,0,0,1
600,1675,25,120,4,14,no,no,no,176,6,,0,0,0
601,3149,66,230,8,14,no,no,yes,176,6,,0,0,1
602,2590,25,452,16,14,no,no,yes,176,6,,0,0,1
603,1999,50,212,4,14,no,no,yes,176,6,,0,0,1
604,2590,25,452,16,15,no,no,yes,176,6,,0,0,1
605,1449,25,120,4,14,no,no,no,176,6,,0,0,0
606,1490,33,107,2,15,no,no,yes,176,6,,0,0,1
607,2299,66,245,8,14,no,no,yes,176,6,,0,0,1
608,1595,33,107,2,14,no,no,yes,176,6,,0,0,1
609,2495,33,250,8,15,no,no,yes,176,6,,0,0,1
610,1890,66,107,2,14,no,no,yes,176,6,,0,0,1
611,2995,66,452,16,14,no,no,yes,176,6,,0,0,1
612,3609,66,527,4,15,no,no,no,176,6,,0,0,0
613,2790,66,340,8,15,no,no,yes,176,6,,0,0,1
614,2295,33,340,8,14,no,no,yes,176,6,,0,0,1
615,1799,33,120,4,14,no,no,no,176,6,,0,0,0
616,3990,66,1000,16,14,no,no,yes,176,6,,0,0,1
617,2999,66,240,4,15,no,no,yes,176,6,,0,0,1
618,2275,33,250,8,15,no,no,yes,176,6,,0,0,1
619,2290,50,214,4,15,no,no,yes,176,6,,0,0,1
620,1499,33,130,4,14,no,no,yes,176,6,,0,0,1
621,2555,50,250,8,17,no,no,yes,176,6,,0,0,1
622,2025,66,170,4,14,no,no,yes,176,6,,0,0,1
623,2299,33,450,8,14,no,no,yes,176,6,,0,0,1
624,1975,33,250,8,14,no,no,yes,176,6,,0,0,1
625,2109,33,120,4,14,no,no,no,176,6,,0,0,0
626,3595,66,500,8,15,no,no,yes,176,6,,0,0,1
627,2595,66,340,8,15,no,no,yes,176,6,,0,0,1
628,2395,66,250,4,14,no,no,yes,176,6,,0,0,1
629,1899,33,250,4,14,no,no,yes,176,6,,0,0,1
630,2120,33,212,8,14,yes,no,yes,176,6,,1,0,1
631,1790,50,107,2,14,no,no,yes,176,6,,0,0,1
632,1899,33,212,4,14,no,no,yes,176,6,,0,0,1
633,1990,33,214,4,14,no,no,yes,176,6,,0,0,1
634,1399,25,170,4,14,no,no,yes,176,6,,0,0,1
635,1898,33,130,4,14,yes,no,yes,176,6,,1,0,1
636,1725,33,170,4,14,no,no,yes,176,6,,0,0,1
637,2595,50,250,8,15,no,no,yes,176,6,,0,0,1
638,1499,25,170,4,14,no,no,yes,176,6,,0,0,1
639,1990,33,214,4,15,no,no,yes,176,6,,0,0,1
640,2595,50,340,8,14,no,no,yes,176,6,,0,0,1
641,1395,25,80,4,15,no,no,yes,176,6,,0,0,1
642,2675,33,250,8,17,no,no,yes,176,6,,0,0,1
643,1899,25,120,4,14,no,no,no,176,6,,0,0,0
644,2990,50,452,16,15,no,no,yes,176,6,,0,0,1
645,1925,50,170,4,15,no,no,yes,176,6,,0,0,1
646,4098,33,345,16,17,yes,no,yes,176,6,,1,0,1
647,2895,50,452,16,14,no,no,yes,176,6,,0,0,1
648,2495,66,340,8,14,no,no,yes,176,6,,0,0,1
649,1995,33,212,8,15,no,no,yes,176,6,,0,0,1
650,1595,33,170,4,15,no,no,yes,176,6,,0,0,1
651,2195,25,340,8,14,no,no,yes,176,6,,0,0,1
652,2399,50,320,8,14,no,no,yes,176,6,,0,0,1
653,2390,33,340,8,15,no,no,yes,176,6,,0,0,1
654,2690,50,340,8,14,no,no,yes,176,6,,0,0,1
655,1690,33,107,2,15,no,no,yes,176,6,,0,0,1
656,2398,33,245,8,14,yes,no,yes,176,6,,1,0,1
657,2775,50,250,8,17,no,no,yes,176,6,,0,0,1
658,1395,33,107,2,14,no,no,yes,176,6,,0,0,1
659,2520,50,212,8,15,yes,no,yes,176,6,,1,0,1
660,2125,50,250,8,15,no,no,yes,176,6,,0,0,1
661,4398,66,345,16,17,yes,no,yes,176,6,,1,0,1
662,2290,50,214,4,14,no,no,yes,176,6,,0,0,1
663,2489,50,250,8,15,no,no,yes,176,6,,0,0,1
664,2190,33,214,4,15,no,no,yes,176,6,,0,0,1
665,2599,33,240,4,15,no,no,yes,176,6,,0,0,1
666,3789,66,527,8,15,no,no,no,176,6,,0,0,0
667,2699,33,345,16,15,no,no,yes,176,6,,0,0,1
668,2799,50,240,4,15,no,no,yes,176,6,,0,0,1
669,2499,50,170,4,14,no,no,yes,176,6,,0,0,1
670,2049,33,450,4,14,no,no,yes,176,6,,0,0,1
671,2575,66,250,8,15,no,no,yes,176,6,,0,0,1
672,2999,66,345,16,15,no,no,yes,176,6,,0,0,1
673,3495,66,500,8,14,no,no,yes,176,6,,0,0,1
674,2995,66,340,16,15,yes,no,yes,176,6,,1,0,1
675,2275,66,250,8,14,no,no,yes,176,6,,0,0,1
676,2590,33,340,8,15,no,no,yes,176,6,,0,0,1
677,2975,66,250,8,17,no,no,yes,176,6,,0,0,1
678,1950,33,170,4,14,yes,no,yes,176,6,,1,0,1
679,2599,50,450,8,14,no,no,yes,176,6,,0,0,1
680,1695,50,107,2,14,no,no,yes,176,6,,0,0,1
681,2455,33,250,8,17,no,no,yes,176,6,,0,0,1
682,1495,33,170,4,14,no,no,yes,176,6,,0,0,1
683,2290,25,340,8,15,no,no,yes,176,6,,0,0,1
684,3720,66,500,8,14,yes,no,yes,176,6,,1,0,1
685,1795,66,107,2,14,no,no,yes,176,6,,0,0,1
686,2495,33,340,8,14,no,no,yes,176,6,,0,0,1
687,3565,66,540,8,17,no,no,yes,176,6,,0,0,1
688,2845,50,540,8,14,no,no,yes,176,6,,0,0,1
689,2025,33,250,8,15,no,no,yes,176,6,,0,0,1
690,3045,66,540,8,14,no,no,yes,176,6,,0,0,1
691,2299,50,230,4,14,no,no,yes,176,6,,0,0,1
692,2345,50,250,8,15,no,no,yes,176,6,,0,0,1
693,2390,66,214,4,15,no,no,yes,176,6,,0,0,1
694,2795,33,452,16,14,no,no,yes,176,6,,0,0,1
695,1390,25,107,2,14,no,no,yes,176,6,,0,0,1
696,1749,33,250,4,14,no,no,yes,176,6,,0,0,1
697,2690,50,340,8,15,no,no,yes,176,6,,0,0,1
698,1579,25,120,4,14,no,no,no,176,6,,0,0,0
699,3098,33,345,16,15,yes,no,yes,176,6,,1,0,1
700,1295,25,80,4,14,no,no,yes,176,6,,0,0,1
701,1945,50,250,4,14,no,no,yes,176,6,,0,0,1
702,2099,33,120,4,14,no,no,no,176,6,,0,0,0
703,1999,33,245,8,14,no,no,yes,176,6,,0,0,1
704,3090,66,452,16,15,no,no,yes,176,6,,0,0,1
705,1890,25,214,4,15,no,no,yes,176,6,,0,0,1
706,1895,33,214,4,14,no,no,yes,176,6,,0,0,1
707,3398,66,345,16,15,yes,no,yes,176,6,,1,0,1
708,1845,33,250,4,14,no,no,yes,176,6,,0,0,1
709,1795,25,214,4,14,no,no,yes,176,6,,0,0,1
710,2050,50,170,4,14,yes,no,yes,176,6,,1,0,1
711,2495,25,452,16,14,no,no,yes,176,6,,0,0,1
712,2375,50,250,8,15,no,no,yes,176,6,,0,0,1
713,1690,33,107,2,15,no,no,yes,249,7,,0,0,1
714,3299,50,450,8,15,no,no,yes,249,7,,0,0,1
715,1995,66,107,2,14,no,no,yes,249,7,,0,0,1
716,1495,25,107,2,14,no,no,yes,249,7,,0,0,1
717,2999,66,345,16,15,no,no,yes,249,7,,0,0,1
718,3599,33,345,16,17,no,no,yes,249,7,,0,0,1
719,3295,66,545,8,14,no,no,yes,249,7,,0,0,1
720,3999,66,450,8,17,no,no,yes,249,7,,0,0,1
721,3025,33,1370,8,14,no,no,yes,249,7,,0,0,1
722,1890,25,214,4,15,no,no,yes,249,7,,0,0,1
723,2648,66,245,8,14,yes,no,yes,249,7,,1,0,1
724,2295,66,214,4,14,no,no,yes,249,7,,0,0,1
725,2199,66,340,4,14,no,no,yes,249,7,,0,0,1
726,2090,66,107,2,14,no,no,yes,249,7,,0,0,1
727,2075,33,250,8,15,no,no,yes,249,7,,0,0,1
728,2744,33,452,16,14,no,no,yes,249,7,,0,0,1
729,2425,33,545,8,14,no,no,yes,249,7,,0,0,1
730,1749,33,230,4,14,no,no,yes,249,7,,0,0,1
731,1899,33,230,4,14,no,no,yes,249,7,,0,0,1
732,1520,25,170,4,14,yes,no,yes,249,7,,1,0,1
733,1795,33,214,8,14,no,no,yes,249,7,,0,0,1
734,1879,50,210,4,15,no,no,yes,249,7,,0,0,1
735,1590,25,107,2,15,no,no,yes,249,7,,0,0,1
736,1890,33,107,2,14,no,no,yes,249,7,,0,0,1
737,1720,33,212,4,14,yes,no,yes,249,7,,1,0,1
738,1845,33,250,8,15,no,no,yes,249,7,,0,0,1
739,2495,25,452,16,14,no,no,yes,249,7,,0,0,1
740,3099,66,450,16,15,yes,no,yes,249,7,,1,0,1
741,2990,50,452,16,14,no,no,yes,249,7,,0,0,1
742,2144,66,107,2,14,no,no,yes,249,7,,0,0,1
743,1890,33,107,2,15,no,no,yes,249,7,,0,0,1
744,1975,33,250,8,14,no,no,yes,249,7,,0,0,1
745,1945,33,250,4,14,yes,yes,yes,249,7,,1,1,1
746,4248,66,345,16,17,yes,no,yes,249,7,,1,0,1
747,2244,25,340,8,14,no,no,yes,249,7,,0,0,1
748,2044,33,107,2,14,no,no,yes,249,7,,0,0,1
749,1690,33,107,2,14,no,no,yes,249,7,,0,0,1
750,2844,66,340,8,14,no,no,yes,249,7,,0,0,1
751,1749,33,170,4,14,no,no,yes,249,7,,0,0,1
752,2395,33,340,8,17,no,no,yes,249,7,,0,0,1
753,1890,25,214,4,14,no,no,yes,249,7,,0,0,1
754,2694,25,452,16,14,yes,no,yes,249,7,,1,0,1
755,2465,33,250,8,17,no,no,yes,249,7,,0,0,1
756,1999,33,245,8,14,no,no,yes,249,7,,0,0,1
757,1599,25,120,4,14,no,no,no,249,7,,0,0,0
758,2745,66,250,8,17,no,no,yes,249,7,,0,0,1
759,1595,33,107,2,14,no,no,yes,249,7,,0,0,1
760,1999,33,120,4,14,no,no,no,249,7,,0,0,0
761,1939,50,170,4,14,yes,yes,yes,249,7,,1,1,1
762,1590,25,107,2,14,no,no,yes,249,7,,0,0,1
763,1695,33,250,4,14,no,no,yes,249,7,,0,0,1
764,3048,33,345,16,15,yes,no,yes,249,7,,1,0,1
765,1599,25,170,4,14,no,no,yes,249,7,,0,0,1
766,2144,50,107,2,14,no,no,yes,249,7,,0,0,1
767,2744,25,452,16,14,no,no,yes,249,7,,0,0,1
768,1399,25,170,4,14,no,no,yes,249,7,,0,0,1
769,2015,66,210,4,14,yes,no,yes,249,7,,1,0,1
770,2799,66,450,8,15,yes,no,yes,249,7,,1,0,1
771,2095,25,340,8,14,no,no,yes,249,7,,0,0,1
772,2544,66,214,4,14,no,no,yes,249,7,,0,0,1
773,3948,33,345,16,17,yes,no,yes,249,7,,1,0,1
774,2690,33,452,16,15,no,no,yes,249,7,,0,0,1
775,2699,33,345,16,15,no,no,yes,249,7,,0,0,1
776,2490,33,340,8,14,no,no,yes,249,7,,0,0,1
777,2244,33,214,4,14,no,no,yes,249,7,,0,0,1
778,1399,33,130,4,14,no,no,yes,249,7,,0,0,1
779,2795,33,452,16,14,no,no,yes,249,7,,0,0,1
780,3595,50,452,8,14,no,no,yes,249,7,,0,0,1
781,2045,33,250,4,15,yes,yes,yes,249,7,,1,1,1
782,2290,50,214,4,15,no,no,yes,249,7,,0,0,1
783,3090,66,452,16,15,no,no,yes,249,7,,0,0,1
784,2644,33,340,8,14,no,no,yes,249,7,,0,0,1
785,2348,33,245,8,14,yes,no,yes,249,7,,1,0,1
786,2120,33,212,8,14,yes,no,yes,249,7,,1,0,1
787,2494,66,214,4,14,yes,no,yes,249,7,,1,0,1
788,2394,33,340,8,14,yes,no,yes,249,7,,1,0,1
789,1845,66,210,4,14,no,no,yes,249,7,,0,0,1
790,3044,50,452,16,14,no,no,yes,249,7,,0,0,1
791,2195,50,214,4,14,no,no,yes,249,7,,0,0,1
792,2995,66,340,16,15,yes,no,yes,249,7,,1,0,1
793,1829,33,170,4,14,yes,yes,yes,249,7,,1,1,1
794,2845,66,340,8,17,yes,no,yes,249,7,,1,0,1
795,1395,25,107,4,14,no,no,yes,249,7,,0,0,1
796,3495,33,452,8,14,no,no,yes,249,7,,0,0,1
797,2890,33,452,16,14,no,no,yes,249,7,,0,0,1
798,2344,33,214,4,14,no,no,yes,249,7,,0,0,1
799,2944,33,452,16,14,no,no,yes,249,7,,0,0,1
800,2290,33,340,8,15,no,no,yes,249,7,,0,0,1
801,2799,33,240,4,14,no,no,no,249,7,,0,0,0
802,2895,50,452,16,14,no,no,yes,249,7,,0,0,1
803,2599,50,230,4,14,yes,yes,yes,249,7,,1,1,1
804,3499,66,450,8,17,no,no,yes,249,7,,0,0,1
805,1509,50,130,4,14,no,no,yes,249,7,,0,0,1
806,2399,50,340,8,14,yes,no,yes,249,7,,1,0,1
807,2290,50,214,4,14,no,no,yes,249,7,,0,0,1
808,2544,33,340,8,14,no,no,yes,249,7,,0,0,1
809,2295,66,250,8,15,yes,no,yes,249,7,,1,0,1
810,1579,25,120,4,14,no,no,no,249,7,,0,0,0
811,2495,50,340,8,14,no,no,yes,249,7,,0,0,1
812,1944,33,107,2,14,no,no,yes,249,7,,0,0,1
813,1769,66,170,4,14,no,no,yes,249,7,,0,0,1
814,3094,50,452,16,14,yes,no,yes,249,7,,1,0,1
815,1849,33,170,4,14,no,no,yes,249,7,,0,0,1
816,1744,25,107,2,14,no,no,yes,249,7,,0,0,1
817,2744,50,340,8,14,no,no,yes,249,7,,0,0,1
818,1848,33,130,4,14,yes,no,yes,249,7,,1,0,1
819,1644,25,107,2,14,no,no,yes,249,7,,0,0,1
820,2344,50,214,4,14,no,no,yes,249,7,,0,0,1
821,2694,50,340,8,14,yes,no,yes,249,7,,1,0,1
822,2495,66,340,8,14,yes,no,yes,249,7,,1,0,1
823,2945,66,250,8,15,no,no,yes,249,7,,0,0,1
824,2395,50,340,8,15,no,no,yes,249,7,,0,0,1
825,2590,25,452,16,15,no,no,yes,249,7,,0,0,1
826,1795,33,107,2,14,no,no,yes,249,7,,0,0,1
827,1559,50,130,4,14,no,no,yes,249,7,,0,0,1
828,2444,50,214,4,14,no,no,yes,249,7,,0,0,1
829,1794,33,107,2,14,yes,no,yes,249,7,,1,0,1
830,3348,66,345,16,15,yes,no,yes,249,7,,1,0,1
831,2999,66,540,8,15,no,no,yes,249,7,,0,0,1
832,2294,33,214,4,14,yes,no,yes,249,7,,1,0,1
833,2095,33,214,4,14,no,no,yes,249,7,,0,0,1
834,1995,33,212,8,15,no,no,yes,249,7,,0,0,1
835,1769,33,210,4,15,no,no,yes,249,7,,0,0,1
836,2059,66,170,4,14,yes,yes,yes,249,7,,1,1,1
837,2990,50,452,16,15,no,no,yes,249,7,,0,0,1
838,2290,33,340,8,14,no,no,yes,249,7,,0,0,1
839,1299,33,130,4,14,no,no,yes,249,7,,0,0,1
840,2399,50,250,8,15,no,no,yes,249,7,,0,0,1
841,3789,66,527,8,15,no,no,no,249,7,,0,0,0
842,2325,66,250,8,15,no,no,yes,249,7,,0,0,1
843,3495,66,500,8,14,no,no,yes,249,7,,0,0,1
844,2644,25,452,16,14,no,no,yes,249,7,,0,0,1
845,2644,50,340,8,14,no,no,yes,249,7,,0,0,1
846,1694,25,107,2,14,yes,no,yes,249,7,,1,0,1
847,1990,33,214,4,14,no,no,yes,249,7,,0,0,1
848,2225,66,250,4,14,yes,yes,yes,249,7,,1,1,1
849,1295,25,170,4,14,no,no,yes,249,7,,0,0,1
850,2144,33,214,4,14,no,no,yes,249,7,,0,0,1
851,1499,25,170,4,14,no,no,yes,249,7,,0,0,1
852,2294,25,340,8,14,yes,no,yes,249,7,,1,0,1
853,3695,66,452,8,14,no,no,yes,249,7,,0,0,1
854,2099,33,120,4,14,no,no,no,249,7,,0,0,0
855,2794,33,452,16,14,yes,no,yes,249,7,,1,0,1
856,2590,50,340,8,15,no,no,yes,249,7,,0,0,1
857,1795,25,214,4,14,no,no,yes,249,7,,0,0,1
858,1539,33,170,4,14,no,no,yes,249,7,,0,0,1
859,2090,66,107,2,15,no,no,yes,249,7,,0,0,1
860,2344,25,340,8,14,no,no,yes,249,7,,0,0,1
861,2195,33,340,8,14,no,no,yes,249,7,,0,0,1
862,1879,50,170,4,14,no,no,yes,249,7,,0,0,1
863,1975,66,250,4,14,no,no,yes,249,7,,0,0,1
864,2390,66,214,4,15,no,no,yes,249,7,,0,0,1
865,3720,66,500,8,14,yes,no,yes,249,7,,1,0,1
866,1895,50,107,2,14,no,no,yes,249,7,,0,0,1
867,1999,66,210,4,15,no,no,yes,249,7,,0,0,1
868,2595,66,340,8,14,no,no,yes,249,7,,0,0,1
869,2620,50,340,8,15,yes,no,yes,249,7,,1,0,1
870,2344,33,340,8,14,no,no,yes,249,7,,0,0,1
871,1990,50,107,2,14,no,no,yes,249,7,,0,0,1
872,2094,50,107,2,14,yes,no,yes,249,7,,1,0,1
873,1945,33,340,8,15,no,no,yes,249,7,,0,0,1
874,2190,33,214,4,15,no,no,yes,249,7,,0,0,1
875,2299,66,120,4,14,no,no,no,249,7,,0,0,0
876,2444,33,340,8,14,no,no,yes,249,7,,0,0,1
877,2175,66,250,8,15,no,no,yes,249,7,,0,0,1
878,2044,33,214,4,14,no,no,yes,249,7,,0,0,1
879,2244,66,107,2,14,no,no,yes,249,7,,0,0,1
880,2125,66,250,8,15,no,no,yes,249,7,,0,0,1
881,2845,66,250,8,14,no,no,yes,249,7,,0,0,1
882,3899,66,345,16,17,no,no,yes,249,7,,0,0,1
883,1649,50,170,4,14,no,no,yes,249,7,,0,0,1
884,2595,66,340,8,15,yes,no,yes,249,7,,1,0,1
885,3144,66,452,16,14,no,no,yes,249,7,,0,0,1
886,1999,33,230,4,14,no,no,yes,249,7,,0,0,1
887,2899,50,240,4,14,no,no,no,249,7,,0,0,0
888,3090,66,452,16,14,no,no,yes,249,7,,0,0,1
889,2094,33,214,4,14,yes,no,yes,249,7,,1,0,1
890,1895,33,214,4,14,no,no,yes,249,7,,0,0,1
891,2999,66,450,8,15,no,no,yes,249,7,,0,0,1
892,2994,33,452,16,14,yes,no,yes,249,7,,1,0,1
893,1495,33,107,4,14,no,no,yes,249,7,,0,0,1
894,1395,25,170,4,15,no,no,yes,249,7,,0,0,1
895,2675,66,340,8,17,no,no,yes,249,7,,0,0,1
896,2394,50,214,4,14,yes,no,yes,249,7,,1,0,1
